日期,股票代码,收盘价,最低价,开盘价,最高价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2016/4/15,'399300,3272.205,3261.73,3279.857,3282.985,3275.832,-3.627,-0.1107,9980752900,1.08E+11
2016/4/14,'399300,3275.832,3252.05,3277.098,3286.072,3261.383,14.449,0.443,11315732700,1.18E+11
2016/4/13,'399300,3261.383,3237.858,3237.858,3296.523,3218.45,42.933,1.334,19561386600,2.00E+11
2016/4/12,'399300,3218.45,3198.903,3227.367,3232.264,3230.096,-11.646,-0.3605,9286943700,99086557951
2016/4/11,'399300,3230.096,3213.507,3213.507,3251.572,3185.726,44.37,1.3928,12521270900,1.43E+11
2016/4/8,'399300,3185.726,3163.305,3189.846,3197.774,3209.29,-23.564,-0.7342,10100562500,1.14E+11
2016/4/7,'399300,3209.29,3208.644,3266.288,3270.82,3257.528,-48.238,-1.4808,11240946700,1.28E+11
2016/4/6,'399300,3257.528,3236.196,3250.522,3267.64,3264.486,-6.958,-0.2131,12019630500,1.37E+11
2016/4/5,'399300,3264.486,3205.207,3211.305,3271.93,3221.895,42.591,1.3219,14604777200,1.59E+11
2016/4/1,'399300,3221.895,3165.856,3213.674,3222.612,3218.088,3.807,0.1183,11812213900,1.27E+11
2016/3/31,'399300,3218.088,3208.665,3229.2,3241.927,3216.275,1.813,0.0564,12155207400,1.47E+11
2016/3/30,'399300,3216.275,3161.289,3161.289,3216.676,3135.41,80.865,2.5791,11780251200,1.41E+11
2016/3/29,'399300,3135.41,3122.761,3171.314,3178.075,3169.728,-34.318,-1.0827,9729474700,1.14E+11
2016/3/28,'399300,3169.728,3161.878,3206.953,3229.624,3197.817,-28.089,-0.8784,10344193300,1.24E+11
2016/3/25,'399300,3197.817,3174.318,3176.81,3204.442,3181.851,15.966,0.5018,9739533000,1.15E+11
2016/3/24,'399300,3181.851,3181.813,3211.496,3221.906,3236.092,-54.241,-1.6761,13313112200,1.62E+11
2016/3/23,'399300,3236.092,3202.976,3217.729,3242.247,3225.79,10.302,0.3194,12567928600,1.56E+11
2016/3/22,'399300,3225.79,3218.728,3231.615,3249.677,3249.437,-23.647,-0.7277,16102089700,1.94E+11
2016/3/21,'399300,3249.437,3198.361,3203.293,3267.775,3171.963,77.474,2.4425,23326946400,2.57E+11
2016/3/18,'399300,3171.963,3130.102,3136.223,3197.668,3124.204,47.759,1.5287,19730256400,2.10E+11
2016/3/17,'399300,3124.204,3077.572,3096.808,3147.841,3090.033,34.171,1.1058,12166177700,1.37E+11
2016/3/16,'399300,3090.033,3064.521,3068.866,3100.352,3074.78,15.253,0.4961,12473644800,1.26E+11
2016/3/15,'399300,3074.78,3028.578,3061.343,3077.085,3065.69,9.09,0.2965,9831194100,1.01E+11
2016/3/14,'399300,3065.69,3034,3039.569,3106.8,3018.284,47.406,1.5706,11710865500,1.24E+11
2016/3/11,'399300,3018.284,2982.172,2990.214,3026.437,3013.146,5.138,0.1705,7333356400,74367296548
2016/3/10,'399300,3013.146,3012.691,3056.21,3074.16,3071.907,-58.761,-1.9129,7607219700,78180468559
2016/3/9,'399300,3071.907,3020.134,3045.924,3072.916,3107.673,-35.766,-1.1509,11146624500,1.06E+11
2016/3/8,'399300,3107.673,3001.829,3100.149,3109.25,3104.84,2.833,0.0912,13623574200,1.29E+11
2016/3/7,'399300,3104.84,3083.584,3108.999,3130.903,3093.89,10.95,0.3539,13246203700,1.28E+11
2016/3/4,'399300,3093.89,3032.424,3047.537,3101.656,3058.422,35.468,1.1597,21917253400,2.06E+11
2016/3/3,'399300,3058.422,3040.246,3050.389,3078.444,3051.333,7.089,0.2323,17310574400,1.66E+11
2016/3/2,'399300,3051.333,2933.116,2933.921,3054.724,2930.694,120.639,4.1164,17597234700,1.64E+11
2016/3/1,'399300,2930.694,2863.323,2881.335,2950.436,2877.467,53.227,1.8498,11604591800,1.10E+11
2016/2/29,'399300,2877.467,2821.215,2939.58,2939.875,2948.031,-70.564,-2.3936,12934102000,1.18E+11
2016/2/26,'399300,2948.031,2902.948,2942.095,2964.385,2918.75,29.281,1.0032,10694972900,1.03E+11
2016/2/25,'399300,2918.75,2905.457,3104.41,3104.436,3109.545,-190.795,-6.1358,15782975200,1.53E+11
2016/2/24,'399300,3109.545,3055.251,3077.606,3109.545,3089.363,20.182,0.6533,11178265000,1.13E+11
2016/2/23,'399300,3089.363,3061.429,3117.203,3119.221,3118.868,-29.505,-0.946,11256739100,1.17E+11
2016/2/22,'399300,3118.868,3071.329,3083.933,3128.207,3051.585,67.283,2.2049,14094696800,1.42E+11
2016/2/19,'399300,3051.585,3032.634,3047.942,3065.968,3053.699,-2.114,-0.0692,8733801200,90849341804
2016/2/18,'399300,3053.699,3049.841,3079.527,3093.513,3063.32,-9.621,-0.3141,12440146400,1.23E+11
2016/2/17,'399300,3063.32,3027.046,3034.09,3065.785,3037.035,26.285,0.8655,12829160700,1.22E+11
2016/2/16,'399300,3037.035,2962.187,2962.187,3042.089,2946.707,90.328,3.0654,11257964300,1.12E+11
2016/2/15,'399300,2946.707,2886.018,2888.428,2961.493,2963.789,-17.082,-0.5764,7291943400,71285049141
2016/2/5,'399300,2963.789,2962.847,2982.056,2988.36,2984.76,-20.971,-0.7026,7685080800,77443222334
2016/2/4,'399300,2984.76,2960.207,2960.334,2999.206,2948.639,36.121,1.225,9177972400,91550346872
2016/2/3,'399300,2948.639,2909.898,2931.288,2954.71,2961.334,-12.695,-0.4287,7738900000,74817092259
2016/2/2,'399300,2961.334,2901.512,2901.528,2972.426,2901.048,60.286,2.0781,8860196300,88740230428
2016/2/1,'399300,2901.048,2869.561,2939.04,2944.517,2946.09,-45.042,-1.5289,8679534200,82931453498
2016/1/29,'399300,2946.09,2854.371,2855.598,2965.309,2853.756,92.334,3.2355,11330425900,1.09E+11
2016/1/28,'399300,2853.756,2841.844,2909.334,2941.887,2930.352,-76.596,-2.6139,9922275600,95663874927
2016/1/27,'399300,2930.352,2839.29,2953.183,2963.544,2940.509,-10.157,-0.3454,13222936600,1.27E+11
2016/1/26,'399300,2940.509,2934.647,3099.596,3106.53,3128.886,-188.377,-6.0206,12693392100,1.27E+11
2016/1/25,'399300,3128.886,3105.1,3129.028,3149.332,3113.463,15.423,0.4954,8154006100,85777891364
2016/1/22,'399300,3113.463,3053.958,3114.895,3132.171,3081.345,32.118,1.0423,8995108700,96885673842
2016/1/21,'399300,3081.345,3081.345,3136.384,3202.538,3174.378,-93.033,-2.9307,11118973300,1.22E+11
2016/1/20,'399300,3174.378,3154.426,3204.218,3225.95,3223.125,-48.747,-1.5124,13065050400,1.43E+11
2016/1/19,'399300,3223.125,3119.216,3132.705,3227.908,3130.729,92.396,2.9513,12765389300,1.43E+11
2016/1/18,'399300,3130.729,3066.727,3068.235,3165.616,3118.73,11.999,0.3847,10112838600,1.09E+11
2016/1/15,'399300,3118.73,3101.052,3200.888,3216.798,3221.571,-102.841,-3.1923,12460177900,1.32E+11
2016/1/14,'399300,3221.571,3072.039,3076.645,3226.658,3155.879,65.692,2.0816,13453767100,1.45E+11
2016/1/13,'399300,3155.879,3155.879,3240.484,3257.295,3215.71,-59.831,-1.8606,12066649400,1.31E+11
2016/1/12,'399300,3215.71,3174.55,3214.823,3242.253,3192.45,23.26,0.7286,12822579600,1.42E+11
2016/1/11,'399300,3192.45,3192.45,3303.125,3342.481,3361.563,-169.113,-5.0308,17463838700,1.84E+11
2016/1/8,'399300,3361.563,3237.931,3371.871,3418.851,3294.384,67.179,2.0392,18595945100,2.03E+11
2016/1/7,'399300,3294.384,3284.737,3481.15,3481.15,3539.808,-245.424,-6.9333,4410264100,47130795628
2016/1/6,'399300,3539.808,3468.467,3482.406,3543.739,3478.78,61.028,1.7543,14596614400,1.61E+11
2016/1/5,'399300,3478.78,3377.28,3382.177,3518.217,3469.066,9.714,0.28,16211698400,1.96E+11
2016/1/4,'399300,3469.066,3468.949,3725.856,3726.245,3731.005,-261.939,-7.0206,11537067400,1.46E+11
2015/12/31,'399300,3731.005,3727.325,3760.904,3772.617,3765.175,-34.17,-0.9075,10187355600,1.45E+11
2015/12/30,'399300,3765.175,3726.278,3762.914,3765.657,3761.875,3.3,0.0877,10562995500,1.56E+11
2015/12/29,'399300,3761.875,3710.48,3723.05,3762.052,3727.632,34.243,0.9186,10188555500,1.40E+11
2015/12/28,'399300,3727.632,3727.632,3847.532,3853.389,3838.201,-110.569,-2.8808,15398844000,2.10E+11
2015/12/25,'399300,3838.201,3813.204,3832.085,3848.025,3829.402,8.799,0.2298,11962401300,1.63E+11
2015/12/24,'399300,3829.402,3787.084,3858.135,3867.679,3866.381,-36.979,-0.9564,14718139700,2.04E+11
2015/12/23,'399300,3866.381,3862.965,3877.872,3926.686,3876.733,-10.352,-0.267,20701714700,2.95E+11
2015/12/22,'399300,3876.733,3841.593,3872.098,3880.468,3865.965,10.768,0.2785,18030366100,2.44E+11
2015/12/21,'399300,3865.965,3759.989,3762.097,3877.82,3767.913,98.052,2.6023,21743527500,2.90E+11
2015/12/18,'399300,3767.913,3750.925,3754.96,3810.218,3755.888,12.025,0.3202,17346598000,2.32E+11
2015/12/17,'399300,3755.888,3709.851,3712.783,3768.844,3685.44,70.448,1.9115,17792407500,2.43E+11
2015/12/16,'399300,3685.44,3677.45,3703.95,3713.09,3694.389,-8.949,-0.2422,11134272300,1.60E+11
2015/12/15,'399300,3694.389,3679.23,3707.73,3717.357,3711.322,-16.933,-0.4563,12648171000,1.87E+11
2015/12/14,'399300,3711.322,3570.998,3573.884,3712.503,3608.059,103.263,2.862,15176911900,2.03E+11
2015/12/11,'399300,3608.059,3578.146,3605.372,3630.744,3623.084,-15.025,-0.4147,11032248100,1.45E+11
2015/12/10,'399300,3623.084,3615.991,3634.366,3678.318,3635.938,-12.854,-0.3535,12021562500,1.69E+11
2015/12/9,'399300,3635.938,3611.49,3613.42,3655.159,3623.02,12.918,0.3566,11332542200,1.54E+11
2015/12/8,'399300,3623.02,3619.445,3668.839,3668.839,3687.607,-64.587,-1.7515,12578108300,1.63E+11
2015/12/7,'399300,3687.607,3658.578,3681.582,3699.337,3677.592,10.015,0.2723,11388315000,1.61E+11
2015/12/4,'399300,3677.592,3667.291,3719.734,3726.124,3749.299,-71.707,-1.9125,15119952200,1.96E+11
2015/12/3,'399300,3749.299,3693.137,3709.547,3758.446,3721.955,27.344,0.7347,19776212600,2.37E+11
2015/12/2,'399300,3721.955,3573.403,3587.758,3725.854,3591.696,130.259,3.6267,21353886500,2.61E+11
2015/12/1,'399300,3591.696,3536.116,3562.319,3617.305,3566.412,25.284,0.7089,13653655400,1.77E+11
2015/11/30,'399300,3566.412,3455.068,3554.89,3587.97,3556.992,9.42,0.2648,17320116300,2.20E+11
2015/11/27,'399300,3556.992,3534.39,3739.096,3742.742,3759.429,-202.437,-5.3848,20893935800,2.70E+11
2015/11/26,'399300,3759.429,3756.823,3795.245,3805.844,3781.607,-22.178,-0.5865,17352546800,2.40E+11
2015/11/25,'399300,3781.607,3735.716,3747.759,3781.857,3753.889,27.718,0.7384,15194494100,2.15E+11
2015/11/24,'399300,3753.889,3702.737,3745.761,3754.169,3753.335,0.554,0.0148,14338328300,1.92E+11
2015/11/23,'399300,3753.335,3743.405,3774.436,3802.851,3774.383,-21.048,-0.5577,17562681200,2.35E+11
2015/11/20,'399300,3774.383,3757.026,3778.884,3793.545,3774.969,-0.586,-0.0155,18695168900,2.42E+11
2015/11/19,'399300,3774.969,3714.675,3725.622,3775.232,3715.58,59.389,1.5984,15463198900,2.05E+11
2015/11/18,'399300,3715.58,3706.31,3760.456,3771.847,3758.387,-42.807,-1.139,18568949500,2.54E+11
2015/11/17,'399300,3758.387,3750.157,3790.426,3852.774,3764.126,-5.739,-0.1525,24853307100,3.65E+11
2015/11/16,'399300,3764.126,3680.073,3682.735,3764.409,3746.242,17.884,0.4774,16169090100,2.27E+11
2015/11/13,'399300,3746.242,3727.585,3756.204,3793.713,3795.324,-49.082,-1.2932,20348989100,2.82E+11
2015/11/12,'399300,3795.324,3771.274,3841.738,3843.9,3833.646,-38.322,-0.9996,21753764700,3.02E+11
2015/11/11,'399300,3833.646,3781.41,3828.448,3843.112,3833.238,0.408,0.0106,23223429600,3.07E+11
2015/11/10,'399300,3833.238,3798.821,3806.669,3876.49,3840.355,-7.117,-0.1853,28651960300,3.81E+11
2015/11/9,'399300,3840.355,3796.379,3796.379,3891.773,3793.374,46.981,1.2385,35680482300,4.63E+11
2015/11/6,'399300,3793.374,3694.657,3698.342,3801.705,3705.97,87.404,2.3585,29875307600,3.90E+11
2015/11/5,'399300,3705.97,3627.301,3630.782,3781.409,3628.538,77.432,2.134,39804656800,4.95E+11
2015/11/4,'399300,3628.538,3477.159,3477.159,3628.538,3465.493,163.045,4.7048,20542386500,2.67E+11
2015/11/3,'399300,3465.493,3452.62,3484.722,3501.704,3475.962,-10.469,-0.3012,10140187600,1.32E+11
2015/11/2,'399300,3475.962,3474.712,3489.225,3543.45,3534.079,-58.117,-1.6445,13000256800,1.67E+11
2015/10/30,'399300,3534.079,3497.568,3530.223,3574.473,3533.307,0.772,0.0218,13914191400,1.83E+11
2015/10/29,'399300,3533.307,3507.966,3539.978,3561.814,3524.92,8.387,0.2379,12701044600,1.61E+11
2015/10/28,'399300,3524.92,3517.21,3575.805,3598.172,3592.879,-67.959,-1.8915,17097709800,2.13E+11
2015/10/27,'399300,3592.879,3486.102,3569.449,3601.053,3589.261,3.618,0.1008,19205614000,2.39E+11
2015/10/26,'399300,3589.261,3561.192,3614.702,3620.756,3571.241,18.02,0.5046,20424886300,2.70E+11
2015/10/23,'399300,3571.241,3515.822,3536.843,3581.836,3524.534,46.707,1.3252,19829447800,2.47E+11
2015/10/22,'399300,3524.534,3442.307,3453.201,3530.766,3473.254,51.28,1.4764,18430558000,2.24E+11
2015/10/21,'399300,3473.254,3417.412,3580.838,3601.243,3577.703,-104.449,-2.9194,28207605000,3.27E+11
2015/10/20,'399300,3577.703,3510.437,3527.875,3577.798,3534.182,43.521,1.2314,17902510800,2.27E+11
2015/10/19,'399300,3534.182,3502.505,3548.953,3572.995,3534.065,0.117,0.0033,20760674400,2.55E+11
2015/10/16,'399300,3534.065,3487.104,3508.518,3537.539,3486.815,47.25,1.3551,20896470900,2.52E+11
2015/10/15,'399300,3486.815,3402.316,3403.389,3486.815,3406.112,80.703,2.3694,17115829900,2.02E+11
2015/10/14,'399300,3406.112,3403.231,3431.135,3458.702,3445.043,-38.931,-1.1301,15217393800,1.75E+11
2015/10/13,'399300,3445.043,3413.967,3422.477,3452.045,3447.693,-2.65,-0.0769,14543378600,1.75E+11
2015/10/12,'399300,3447.693,3347.251,3351.139,3486.631,3340.116,107.577,3.2208,22140046800,2.64E+11
2015/10/9,'399300,3340.116,3293.965,3302.36,3352.379,3296.482,43.634,1.3237,12435250000,1.45E+11
2015/10/8,'399300,3296.482,3294.605,3324.981,3337.331,3202.948,93.534,2.9202,13208176800,1.64E+11
2015/9/30,'399300,3202.948,3186.767,3195.901,3223.908,3178.854,24.094,0.7579,7855934900,95881598729
2015/9/29,'399300,3178.854,3159.042,3197.221,3208.417,3242.752,-63.898,-1.9705,8715063300,96691510035
2015/9/28,'399300,3242.752,3186.507,3226.607,3246.554,3231.951,10.801,0.3342,7421946800,88007466971
2015/9/25,'399300,3231.951,3201.914,3272.665,3290.858,3284.999,-53.048,-1.6149,12141927800,1.38E+11
2015/9/24,'399300,3284.999,3255.902,3278.896,3300.857,3263.028,21.971,0.6733,10201123800,1.21E+11
2015/9/23,'399300,3263.028,3253.333,3290.071,3315.935,3339.03,-76.002,-2.2762,12317143900,1.37E+11
2015/9/22,'399300,3339.03,3303.184,3312.366,3371.414,3308.247,30.783,0.9305,14622198500,1.72E+11
2015/9/21,'399300,3308.247,3211.934,3222.603,3312.55,3251.273,56.974,1.7524,12278866800,1.45E+11
2015/9/18,'399300,3251.273,3227.834,3254.443,3280.877,3236.999,14.274,0.441,10690348100,1.22E+11
2015/9/17,'399300,3236.999,3236.999,3287.657,3354.905,3309.248,-72.249,-2.1832,16940188100,1.90E+11
2015/9/16,'399300,3309.248,3131.37,3149.158,3345.918,3152.232,157.016,4.9811,15970999400,1.68E+11
2015/9/15,'399300,3152.232,3131.98,3208.744,3240.079,3281.132,-128.9,-3.9285,14355564100,1.46E+11
2015/9/14,'399300,3281.132,3187.566,3367.642,3373.921,3347.188,-66.056,-1.9735,20545725100,2.26E+11
2015/9/11,'399300,3347.188,3315.478,3349.877,3383.134,3357.561,-10.373,-0.3089,10854750800,1.30E+11
2015/9/10,'399300,3357.561,3337.311,3349.281,3398.316,3399.305,-41.744,-1.228,14488297100,1.68E+11
2015/9/9,'399300,3399.305,3330.29,3344.824,3426.651,3334.023,65.282,1.9581,22046742100,2.59E+11
2015/9/8,'399300,3334.023,3170.807,3221.789,3340.219,3250.485,83.538,2.57,15459963100,1.68E+11
2015/9/7,'399300,3250.485,3240.243,3347.293,3422.225,3365.832,-115.347,-3.427,20422443100,2.22E+11
2015/9/2,'399300,3365.832,3213.637,3220.851,3387.02,3362.083,3.749,0.1115,34778941200,3.49E+11
2015/9/1,'399300,3362.083,3190.578,3296.529,3370.504,3366.536,-4.453,-0.1323,35245852800,3.51E+11
2015/8/31,'399300,3366.536,3205.537,3307.396,3368.279,3342.286,24.25,0.7256,28025040300,3.07E+11
2015/8/28,'399300,3342.286,3223.622,3246.236,3353.244,3205.638,136.648,4.2627,29949842600,3.19E+11
2015/8/27,'399300,3205.638,3028.398,3092.812,3206.724,3025.692,179.946,5.9473,26729493000,2.79E+11
2015/8/26,'399300,3025.692,2952.008,3062.566,3192.932,3042.927,-17.235,-0.5664,30827062300,3.12E+11
2015/8/25,'399300,3042.927,3019.556,3070.007,3200.108,3275.534,-232.607,-7.1013,27608130600,2.81E+11
2015/8/24,'399300,3275.534,3266.55,3454.598,3468.149,3589.536,-314.002,-8.7477,25543665200,2.73E+11
2015/8/21,'399300,3589.536,3578.175,3714.289,3757.779,3761.454,-171.918,-4.5705,21798640300,2.67E+11
2015/8/20,'399300,3761.454,3761.454,3848.403,3880.824,3886.136,-124.682,-3.2084,21216796500,2.71E+11
2015/8/19,'399300,3886.136,3668.192,3748.266,3898.74,3825.412,60.724,1.5874,26904983900,3.41E+11
2015/8/18,'399300,3825.412,3816.554,4084.311,4103.054,4077.872,-252.46,-6.191,31988107000,4.25E+11
2015/8/17,'399300,4077.872,4009.99,4058.113,4081.772,4073.54,4.332,0.1063,25693963800,3.37E+11
2015/8/14,'399300,4073.54,4056.727,4097.918,4113.159,4075.463,-1.923,-0.0472,25339299600,3.40E+11
2015/8/13,'399300,4075.463,3967.821,4010.013,4075.7,4016.126,59.337,1.4775,24283697900,3.20E+11
2015/8/12,'399300,4016.126,4015.355,4025.674,4078.03,4066.669,-50.543,-1.2429,25514619600,3.40E+11
2015/8/11,'399300,4066.669,4042.004,4083.589,4110.133,4084.365,-17.696,-0.4333,32203419100,4.17E+11
2015/8/10,'399300,4084.365,3932.842,3947.472,4101.731,3906.945,177.42,4.5411,30678054000,4.02E+11
2015/8/7,'399300,3906.945,3857.908,3866.43,3926.649,3831.852,75.093,1.9597,18334915300,2.47E+11
2015/8/6,'399300,3831.852,3793.237,3802.928,3888.693,3866.9,-35.048,-0.9064,14727869400,1.96E+11
2015/8/5,'399300,3866.9,3858.66,3937.623,3962.277,3948.155,-81.255,-2.058,20048426900,2.73E+11
2015/8/4,'399300,3948.155,3801.028,3827.373,3948.449,3829.235,118.92,3.1056,22023655600,2.89E+11
2015/8/3,'399300,3829.235,3742.578,3766.072,3829.235,3816.699,12.536,0.3285,24580503000,3.10E+11
2015/7/31,'399300,3816.699,3757.989,3777.155,3863.624,3815.412,1.287,0.0337,22237676700,2.99E+11
2015/7/30,'399300,3815.412,3802.882,3915.78,3968.534,3930.379,-114.967,-2.9251,27154866500,3.76E+11
2015/7/29,'399300,3930.379,3769.189,3839.959,3934.003,3811.093,119.286,3.13,27697284500,3.72E+11
2015/7/28,'399300,3811.093,3627.421,3690.974,3883.446,3818.731,-7.638,-0.2,38352721600,4.83E+11
2015/7/27,'399300,3818.731,3817.169,4097.796,4156.313,4176.279,-357.548,-8.5614,36505451100,4.78E+11
2015/7/24,'399300,4176.279,4154.617,4255.198,4299.65,4250.805,-74.526,-1.7532,39204537300,5.36E+11
2015/7/23,'399300,4250.805,4148.824,4158.932,4262.062,4157.16,93.645,2.2526,35447175900,4.84E+11
2015/7/22,'399300,4157.16,4094.712,4148.56,4187.431,4166.006,-8.846,-0.2123,31894599700,4.42E+11
2015/7/21,'399300,4166.006,4081.704,4109.761,4201.482,4160.612,5.394,0.1296,31837494500,4.32E+11
2015/7/20,'399300,4160.612,4106.389,4157.06,4221.693,4151.496,9.116,0.2196,35267347200,4.83E+11
2015/7/17,'399300,4151.496,4000.231,4023.757,4190.186,3997.356,154.14,3.856,33110713100,4.36E+11
2015/7/16,'399300,3997.356,3856.321,3949.639,4067.022,3966.759,30.597,0.7713,33053134500,4.10E+11
2015/7/15,'399300,3966.759,3899.508,4068.88,4114.243,4112.149,-145.39,-3.5356,42195636700,5.14E+11
2015/7/14,'399300,4112.149,4062.5,4178.63,4258.513,4211.812,-99.663,-2.3663,45442200900,5.98E+11
2015/7/13,'399300,4211.812,4072.43,4132.231,4278.161,4106.556,105.256,2.5631,50209218600,6.59E+11
2015/7/10,'399300,4106.556,3887.551,3916.272,4179.111,3897.626,208.93,5.3604,50070180200,6.29E+11
2015/7/9,'399300,3897.626,3537.826,3621.68,3930.264,3663.038,234.588,6.4042,50387061000,5.65E+11
2015/7/8,'399300,3663.038,3612.254,3651.06,3762.622,3928.003,-264.965,-6.7455,58146709700,6.40E+11
2015/7/7,'399300,3928.003,3743.624,3877.854,3960.636,3998.537,-70.534,-1.764,67938500700,7.96E+11
2015/7/6,'399300,3998.537,3832.468,4218.266,4218.266,3885.917,112.62,2.8982,64809453000,7.80E+11
2015/7/3,'399300,3885.917,3785.902,4017.202,4164.629,4107.996,-222.079,-5.406,42930085000,5.38E+11
2015/7/2,'399300,4107.996,4000.061,4287.734,4312.19,4253.021,-145.025,-3.4099,45706219400,5.94E+11
2015/7/1,'399300,4253.021,4235.696,4408.984,4526.127,4472.998,-219.977,-4.9179,43172141100,6.23E+11
2015/6/30,'399300,4472.998,4016.013,4161.067,4475.767,4191.549,281.449,6.7147,52704528000,7.16E+11
2015/6/29,'399300,4191.549,4000.926,4446.842,4451.166,4336.195,-144.646,-3.3358,52566248200,7.04E+11
2015/6/26,'399300,4336.195,4278.675,4573.872,4650.186,4706.516,-370.321,-7.8683,44663979000,6.13E+11
2015/6/25,'399300,4706.516,4667.224,4906.242,4919.263,4880.126,-173.61,-3.5575,44613598200,6.40E+11
2015/6/24,'399300,4880.126,4744.306,4811.595,4883.732,4786.091,94.035,1.9648,43463872300,6.15E+11
2015/6/23,'399300,4786.091,4455.33,4641.425,4786.955,4637.052,149.039,3.2141,36508794400,5.37E+11
2015/6/19,'399300,4637.052,4634.691,4847.057,4910.45,4930.549,-293.497,-5.9526,35810474400,5.20E+11
2015/6/18,'399300,4930.549,4926.429,5107.695,5121.218,5138.831,-208.282,-4.0531,36439581400,5.56E+11
2015/6/17,'399300,5138.831,4949.293,5072.306,5158.367,5064.821,74.01,1.4613,39712418700,5.90E+11
2015/6/16,'399300,5064.821,5015.265,5165.025,5204.303,5221.167,-156.346,-2.9945,41167563800,6.52E+11
2015/6/15,'399300,5221.167,5207.308,5354.014,5362.452,5335.115,-113.948,-2.1358,47574570300,7.66E+11
2015/6/12,'399300,5335.115,5283.086,5329.278,5351.648,5306.59,28.525,0.5375,43013138600,6.94E+11
2015/6/11,'399300,5306.59,5248.163,5305.141,5329.295,5309.112,-2.522,-0.0475,39233875500,6.61E+11
2015/6/10,'399300,5309.112,5209.68,5254.304,5374.83,5317.461,-8.349,-0.157,44216567600,7.12E+11
2015/6/9,'399300,5317.461,5251.208,5379.47,5380.426,5353.751,-36.29,-0.6778,57042726300,8.71E+11
2015/6/8,'399300,5353.751,5202.595,5259.408,5370.609,5230.552,123.199,2.3554,63731323700,9.49E+11
2015/6/5,'399300,5230.552,5104.178,5254.905,5288.34,5181.416,49.136,0.9483,54596119600,8.55E+11
2015/6/4,'399300,5181.416,4863.465,5156.012,5194.233,5143.59,37.826,0.7354,48276726800,7.35E+11
2015/6/3,'399300,5143.59,5059.495,5176.597,5186.967,5161.87,-18.28,-0.3541,41425827000,6.72E+11
2015/6/2,'399300,5161.87,5047.081,5091.272,5162.556,5076.179,85.691,1.6881,41297319600,6.58E+11
2015/6/1,'399300,5076.179,4835.774,4862.756,5079.319,4840.829,235.35,4.8618,41750374100,6.38E+11
2015/5/29,'399300,4840.829,4665.521,4839.53,4924.303,4834.007,6.822,0.1411,42787885900,6.36E+11
2015/5/28,'399300,4834.007,4831.329,5174.101,5213.183,5181.434,-347.427,-6.7052,57182904700,8.73E+11
2015/5/27,'399300,5181.434,5126.861,5216.17,5226.844,5198.918,-17.484,-0.3363,47079873000,7.78E+11
2015/5/26,'399300,5198.918,5063.146,5140.798,5199.295,5099.495,99.423,1.9497,48794935900,8.02E+11
2015/5/25,'399300,5099.495,4949.11,4949.11,5099.839,4951.335,148.16,2.9923,46573659000,7.57E+11
2015/5/22,'399300,4951.335,4870.598,4895.925,4951.991,4840.976,110.359,2.2797,45584671800,7.19E+11
2015/5/21,'399300,4840.976,4746.029,4768.689,4841.615,4754.919,86.057,1.8099,30505453700,5.05E+11
2015/5/20,'399300,4754.919,4745.21,4751.572,4843.1,4731.222,23.697,0.5009,36318074800,5.90E+11
2015/5/19,'399300,4731.222,4577.637,4577.637,4740.005,4575.14,156.082,3.4115,31478595200,5.24E+11
2015/5/18,'399300,4575.14,4565.061,4582.058,4623.383,4617.47,-42.33,-0.9167,26918048900,4.34E+11
2015/5/15,'399300,4617.47,4592.05,4690.755,4690.755,4700.778,-83.308,-1.7722,32843116600,5.07E+11
2015/5/14,'399300,4700.778,4670.168,4717.955,4735.284,4718.436,-17.658,-0.3742,33772515200,5.13E+11
2015/5/13,'399300,4718.436,4678.845,4746.713,4758.002,4747.421,-28.985,-0.6105,37073042400,5.90E+11
2015/5/12,'399300,4747.421,4660.016,4692.122,4748.004,4690.532,56.889,1.2128,37705389100,6.07E+11
2015/5/11,'399300,4690.532,4535.149,4582.091,4690.954,4558.404,132.128,2.8986,37383842000,5.83E+11
2015/5/8,'399300,4558.404,4445.592,4515.554,4559.058,4470.089,88.315,1.9757,30240796700,4.52E+11
2015/5/7,'399300,4470.089,4467.459,4520.818,4546.338,4553.327,-83.238,-1.8281,29775920300,4.27E+11
2015/5/6,'399300,4553.327,4511.761,4626.231,4700.909,4596.837,-43.51,-0.9465,37607370200,5.86E+11
2015/5/5,'399300,4596.837,4572.983,4785.192,4785.192,4787.741,-190.904,-3.9874,46041962600,6.60E+11
2015/5/4,'399300,4787.741,4699.398,4757.637,4795.915,4749.886,37.855,0.797,37784385300,5.65E+11
2015/4/30,'399300,4749.886,4749.485,4788.412,4818.725,4774.326,-24.44,-0.5119,39972744400,6.13E+11
2015/4/29,'399300,4774.326,4695.793,4722.903,4797.927,4741.861,32.465,0.6846,39505698000,6.02E+11
2015/4/28,'399300,4741.861,4703.567,4811.319,4839.078,4807.592,-65.731,-1.3672,60863854500,8.60E+11
2015/4/27,'399300,4807.592,4735.31,4753.871,4810.485,4702.641,104.951,2.2317,51307654800,7.66E+11
2015/4/24,'399300,4702.641,4618.318,4682.626,4730.43,4740.892,-38.251,-0.8068,48015293600,7.21E+11
2015/4/23,'399300,4740.892,4693.967,4764.481,4782.044,4739.814,1.078,0.0227,49743095400,7.52E+11
